0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,체육관 장비 상태 만족도
-1.4854827540665567,-0.6103009281365923,-0.6119178499040263,0.15430334996209186,-0.8788290081306573,-0.40472232925817647,1.126725923024911,-0.04767312946227967,-0.10891702070358662,1.2533645705783756,-0.14433756729740646,-0.14433756729740646,-0.1987317880609733,-0.14433756729740646,-0.20572607747933938,-0.23386460006633492,-0.14433756729740646,-0.1987317880609733,-0.20628114347205007,-0.1987317880609733,-0.14433756729740646,-0.19899104382783186,-0.20174264824021548,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.20628114347205007,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.2024244210583109,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.14433756729740643,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.20628114347205007,-0.14433756729740646,-0.14433756729740646,-0.1646603618619334,-0.14433756729740643,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.20572607747933938,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.1443375672974065,-0.1443375672974065,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740646,-0.14433756729740643,-0.14433756729740643,-0.20628114347205007,-0.14433756729740646,-0.14433756729740646,-0.1443375672974065,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.1993405374705375,-0.1443375672974065,2
-1.4854827540665567,-1.8064907472843135,-0.6119178499040263,-0.9258200997725515,-0.8788290081306573,-0.40472232925817647,0.19097049542795086,-1.2156648012881301,-1.2949023572537521,-1.2844397252208148,-0.14433756729740646,-0.14433756729740646,-0.1987317880609733,-0.14433756729740646,-0.20572607747933938,-0.23386460006633492,-0.14433756729740646,-0.1987317880609733,-0.20628114347205007,-0.1987317880609733,-0.14433756729740646,-0.19899104382783186,-0.20174264824021548,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.20628114347205007,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.2024244210583109,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.14433756729740643,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.20628114347205007,-0.14433756729740646,-0.14433756729740646,-0.1646603618619334,-0.14433756729740643,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.20572607747933938,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.1443375672974065,-0.1443375672974065,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740646,-0.14433756729740643,-0.14433756729740643,-0.20628114347205007,-0.14433756729740646,-0.14433756729740646,-0.1443375672974065,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.1993405374705375,-0.1443375672974065,2
-1.4854827540665567,-0.6103009281365923,-0.6119178499040263,-0.9258200997725515,0.4260989130330458,-0.40472232925817647,1.126725923024911,-1.2156648012881301,-1.2949023572537521,-1.2844397252208148,-0.14433756729740646,-0.14433756729740646,-0.1987317880609733,-0.14433756729740646,-0.20572607747933938,-0.23386460006633492,-0.14433756729740646,-0.1987317880609733,-0.20628114347205007,-0.1987317880609733,-0.14433756729740646,-0.19899104382783186,-0.20174264824021548,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,6.928203230275509,-0.20628114347205007,6.928203230275509,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.2024244210583109,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.14433756729740643,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.20628114347205007,-0.14433756729740646,-0.14433756729740646,-0.1646603618619334,-0.14433756729740643,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.20572607747933938,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.1443375672974065,-0.1443375672974065,6.928203230275509,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740646,-0.14433756729740643,-0.14433756729740643,-0.20628114347205007,-0.14433756729740646,-0.14433756729740646,-0.1443375672974065,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.1993405374705375,-0.1443375672974065,2
-0.31147219036879426,1.78207871015885,2.489872630643969,1.2344267996967353,1.731026834196749,-1.3962920359407087,2.062481350621871,1.704314378276496,1.6700609841216618,1.2533645705783756,-0.14433756729740646,-0.14433756729740646,-0.1987317880609733,-0.14433756729740646,-0.20572607747933938,-0.23386460006633492,-0.14433756729740646,-0.1987317880609733,-0.20628114347205007,-0.1987317880609733,-0.14433756729740646,-0.19899104382783186,-0.20174264824021548,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.20628114347205007,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.2024244210583109,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.14433756729740643,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.20628114347205007,-0.14433756729740646,-0.14433756729740646,-0.1646603618619334,-0.14433756729740643,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.20572607747933938,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.1443375672974065,-0.1443375672974065,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740646,-0.14433756729740643,-0.14433756729740643,-0.20628114347205007,-0.14433756729740646,-0.14433756729740646,-0.1443375672974065,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.1993405374705375,-0.1443375672974065,3
-0.31147219036879426,-1.8064907472843135,-0.6119178499040263,0.15430334996209186,0.4260989130330458,-0.40472232925817647,-0.7447849321690093,1.1203185423635709,0.4840756475714962,0.7458037114185375,-0.14433756729740646,-0.14433756729740646,-0.1987317880609733,-0.14433756729740646,-0.20572607747933938,-0.23386460006633492,-0.14433756729740646,-0.1987317880609733,-0.20628114347205007,-0.1987317880609733,-0.14433756729740646,-0.19899104382783186,-0.20174264824021548,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.20628114347205007,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.2024244210583109,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.14433756729740643,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.20628114347205007,-0.14433756729740646,-0.14433756729740646,-0.1646603618619334,-0.14433756729740643,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.20572607747933938,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.1443375672974065,-0.1443375672974065,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740646,-0.14433756729740643,-0.14433756729740643,-0.20628114347205007,-0.14433756729740646,-0.14433756729740646,-0.1443375672974065,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.1993405374705375,-0.1443375672974065,3
-0.31147219036879426,0.5858888910111288,-0.6119178499040263,0.15430334996209186,0.4260989130330458,0.5868473774243559,-0.7447849321690093,-1.2156648012881301,-1.2949023572537521,-1.2844397252208148,-0.14433756729740646,-0.14433756729740646,-0.1987317880609733,-0.14433756729740646,-0.20572607747933938,-0.23386460006633492,-0.14433756729740646,-0.1987317880609733,-0.20628114347205007,-0.1987317880609733,-0.14433756729740646,-0.19899104382783186,-0.20174264824021548,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.20628114347205007,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.2024244210583109,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.14433756729740643,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.20628114347205007,-0.14433756729740646,-0.14433756729740646,-0.1646603618619334,-0.14433756729740643,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.20572607747933938,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.1443375672974065,-0.1443375672974065,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740646,-0.14433756729740643,-0.14433756729740643,-0.20628114347205007,-0.14433756729740646,-0.14433756729740646,-0.1443375672974065,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.1993405374705375,-0.1443375672974065,3
-0.31147219036879426,-0.6103009281365923,-0.6119178499040263,0.15430334996209186,-0.8788290081306573,-1.3962920359407087,-1.6805403597659694,-0.6316689653752049,0.4840756475714962,0.23824285225869943,6.92820323027551,-0.14433756729740646,3.343116315251169,6.92820323027551,5.198440116893955,1.7828525419138368,6.9282032302755105,3.343116315251169,-0.20628114347205007,3.343116315251169,6.92820323027551,3.371767971207158,-0.20174264824021548,6.92820323027551,6.92820323027551,-0.14433756729740643,6.92820323027551,6.92820323027551,-0.14433756729740643,-0.20628114347205007,-0.14433756729740643,6.92820323027551,6.92820323027551,6.92820323027551,-0.14433756729740643,-0.14433756729740646,6.92820323027551,6.92820323027551,6.92820323027551,3.803941011458717,-0.14433756729740646,-0.14433756729740646,6.92820323027551,-0.14433756729740643,-0.14433756729740643,6.92820323027551,-0.14433756729740643,-0.14433756729740646,-0.20628114347205007,6.92820323027551,-0.14433756729740646,0.8879635014060773,-0.14433756729740643,-0.14433756729740643,6.92820323027551,6.92820323027551,6.92820323027551,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,6.92820323027551,-0.14433756729740643,6.92820323027551,-0.14433756729740646,-0.14433756729740646,6.92820323027551,6.92820323027551,6.92820323027551,6.92820323027551,-0.14433756729740646,6.92820323027551,-0.14433756729740643,5.198440116893955,-0.14433756729740643,6.92820323027551,-0.14433756729740646,-0.1443375672974065,-0.1443375672974065,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740646,-0.14433756729740643,-0.14433756729740643,-0.20628114347205007,6.92820323027551,-0.14433756729740646,-0.1443375672974065,6.92820323027551,6.92820323027551,6.92820323027551,-0.14433756729740646,6.92820323027551,6.92820323027551,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,6.92820323027551,6.92820323027551,6.92820323027551,6.92820323027551,-0.1993405374705375,-0.1443375672974065,3
-1.4854827540665567,0.5858888910111288,0.42201231027863884,-0.9258200997725515,-0.8788290081306573,-0.40472232925817647,1.126725923024911,0.5363227064506456,0.4840756475714962,0.23824285225869943,-0.14433756729740646,-0.14433756729740646,-0.1987317880609733,-0.14433756729740646,-0.20572607747933938,-0.23386460006633492,-0.14433756729740646,-0.1987317880609733,-0.20628114347205007,-0.1987317880609733,-0.14433756729740646,-0.19899104382783186,-0.20174264824021548,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.20628114347205007,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.2024244210583109,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.14433756729740643,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.20628114347205007,-0.14433756729740646,-0.14433756729740646,-0.1646603618619334,-0.14433756729740643,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.20572607747933938,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.1443375672974065,-0.1443375672974065,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740646,-0.14433756729740643,-0.14433756729740643,-0.20628114347205007,-0.14433756729740646,-0.14433756729740646,-0.1443375672974065,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.1993405374705375,-0.1443375672974065,2
-0.31147219036879426,-0.6103009281365923,0.42201231027863884,-0.9258200997725515,-2.1837569292943604,-0.40472232925817647,1.126725923024911,1.1203185423635709,0.4840756475714962,0.23824285225869943,-0.14433756729740646,-0.14433756729740646,-0.1987317880609733,-0.14433756729740646,-0.20572607747933938,-0.23386460006633492,-0.14433756729740646,-0.1987317880609733,-0.20628114347205007,-0.1987317880609733,-0.14433756729740646,-0.19899104382783186,-0.20174264824021548,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.20628114347205007,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.2024244210583109,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.14433756729740643,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.20628114347205007,-0.14433756729740646,-0.14433756729740646,-0.1646603618619334,-0.14433756729740643,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.20572607747933938,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.1443375672974065,-0.1443375672974065,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740646,-0.14433756729740643,-0.14433756729740643,-0.20628114347205007,-0.14433756729740646,-0.14433756729740646,-0.1443375672974065,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.1993405374705375,-0.1443375672974065,3
0.8625383733289683,1.78207871015885,0.42201231027863884,-0.9258200997725515,-0.8788290081306573,-0.40472232925817647,-1.6805403597659694,-0.04767312946227967,1.077068315846579,0.7458037114185375,-0.14433756729740646,-0.14433756729740646,-0.1987317880609733,-0.14433756729740646,-0.20572607747933938,-0.23386460006633492,-0.14433756729740646,-0.1987317880609733,-0.20628114347205007,-0.1987317880609733,-0.14433756729740646,-0.19899104382783186,-0.20174264824021548,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.20628114347205007,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.2024244210583109,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.14433756729740643,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.20628114347205007,-0.14433756729740646,-0.14433756729740646,-0.1646603618619334,-0.14433756729740643,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,-0.14433756729740646,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.20572607747933938,-0.14433756729740643,-0.14433756729740646,-0.14433756729740646,-0.1443375672974065,-0.1443375672974065,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740643,-0.14433756729740646,-0.14433756729740643,-0.14433756729740643,-0.20628114347205007,-0.14433756729740646,-0.14433756729740646,-0.1443375672974065,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,-0.14433756729740646,-0.14433756729740643,-0.1443375672974065,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.14433756729740646,-0.1993405374705375,-0.1443375672974065,4
